,class,file,truePositives,falsePositives,trueNegatives,falseNegatives,Specificity,Sensitivity,Precision,Accuracy,F1
1450,MultiSeat,m839.obj,8,35,2140,35,0.9839080459770115,0.18604651162790697,0.18604651162790697,0.9684400360685302,0.18604651162790695
1451,MultiSeat,m840.obj,1,42,2133,42,0.9806896551724138,0.023255813953488372,0.023255813953488372,0.9621280432822362,0.02325581395348837
1452,MultiSeat,m841.obj,8,35,2140,35,0.9839080459770115,0.18604651162790697,0.18604651162790697,0.9684400360685302,0.18604651162790695
1453,MultiSeat,m843.obj,15,28,2147,28,0.9871264367816092,0.3488372093023256,0.3488372093023256,0.9747520288548241,0.3488372093023256
1454,Musical_Instrument,m625.obj,6,14,2184,14,0.9936305732484076,0.3,0.3,0.9873760144274121,0.3
1455,Musical_Instrument,m626.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1456,Musical_Instrument,m627.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1457,Musical_Instrument,m628.obj,5,15,2183,15,0.9931756141947224,0.25,0.25,0.9864743011722272,0.25
1458,Musical_Instrument,m629.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1459,Musical_Instrument,m630.obj,6,14,2184,14,0.9936305732484076,0.3,0.3,0.9873760144274121,0.3
1460,Musical_Instrument,m631.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1461,Musical_Instrument,m632.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1462,Musical_Instrument,m634.obj,5,15,2183,15,0.9931756141947224,0.25,0.25,0.9864743011722272,0.25
1463,Musical_Instrument,m635.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1464,Musical_Instrument,m637.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1465,Musical_Instrument,m638.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1466,Musical_Instrument,m639.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1467,Musical_Instrument,m640.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1468,Musical_Instrument,m641.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1469,Musical_Instrument,m643.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1470,Musical_Instrument,m644.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1471,Musical_Instrument,m645.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1472,Musical_Instrument,m646.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1473,Musical_Instrument,m647.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1474,NonWheelChair,D00037.obj,4,56,2102,56,0.974050046339203,0.06666666666666667,0.06666666666666667,0.9495040577096483,0.06666666666666667
1475,NonWheelChair,D00101.obj,2,58,2100,58,0.9731232622798888,0.03333333333333333,0.03333333333333333,0.9477006311992786,0.03333333333333333
1476,NonWheelChair,D00170.obj,22,38,2120,38,0.9823911028730306,0.36666666666666664,0.36666666666666664,0.9657348963029756,0.36666666666666664
1477,NonWheelChair,D00185.obj,26,34,2124,34,0.9842446709916589,0.43333333333333335,0.43333333333333335,0.9693417493237151,0.43333333333333335
1478,NonWheelChair,D00240.obj,17,43,2115,43,0.9800741427247451,0.2833333333333333,0.2833333333333333,0.9612263300270514,0.2833333333333333
1479,NonWheelChair,D00306.obj,17,43,2115,43,0.9800741427247451,0.2833333333333333,0.2833333333333333,0.9612263300270514,0.2833333333333333
1480,NonWheelChair,D00357.obj,22,38,2120,38,0.9823911028730306,0.36666666666666664,0.36666666666666664,0.9657348963029756,0.36666666666666664
1481,NonWheelChair,D00419.obj,27,33,2125,33,0.9847080630213161,0.45,0.45,0.9702434625788999,0.45
1482,NonWheelChair,D00443.obj,21,39,2119,39,0.9819277108433735,0.35,0.35,0.9648331830477908,0.35
1483,NonWheelChair,D00445.obj,24,36,2122,36,0.9833178869323448,0.4,0.4,0.9675383228133454,0.4000000000000001
1484,NonWheelChair,D00480.obj,18,42,2116,42,0.9805375347544022,0.3,0.3,0.9621280432822362,0.3
1485,NonWheelChair,D00481.obj,28,32,2126,32,0.9851714550509731,0.4666666666666667,0.4666666666666667,0.9711451758340848,0.4666666666666667
1486,NonWheelChair,D00512.obj,23,37,2121,37,0.9828544949026877,0.38333333333333336,0.38333333333333336,0.9666366095581606,0.38333333333333336
1487,NonWheelChair,D00694.obj,2,58,2100,58,0.9731232622798888,0.03333333333333333,0.03333333333333333,0.9477006311992786,0.03333333333333333
1488,NonWheelChair,D00707.obj,8,52,2106,52,0.9759036144578314,0.13333333333333333,0.13333333333333333,0.9531109107303878,0.13333333333333333
1489,NonWheelChair,D00741.obj,32,28,2130,28,0.9870250231696015,0.5333333333333333,0.5333333333333333,0.9747520288548241,0.5333333333333333
1490,NonWheelChair,D00853.obj,27,33,2125,33,0.9847080630213161,0.45,0.45,0.9702434625788999,0.45
1491,NonWheelChair,D00914.obj,29,31,2127,31,0.9856348470806302,0.48333333333333334,0.48333333333333334,0.9720468890892696,0.48333333333333334
1492,NonWheelChair,D00928.obj,4,56,2102,56,0.974050046339203,0.06666666666666667,0.06666666666666667,0.9495040577096483,0.06666666666666667
1493,NonWheelChair,D00936.obj,10,50,2108,50,0.9768303985171455,0.16666666666666666,0.16666666666666666,0.9549143372407575,0.16666666666666666
1494,NonWheelChair,m785.obj,4,56,2102,56,0.974050046339203,0.06666666666666667,0.06666666666666667,0.9495040577096483,0.06666666666666667
1495,NonWheelChair,m786.obj,2,58,2100,58,0.9731232622798888,0.03333333333333333,0.03333333333333333,0.9477006311992786,0.03333333333333333
1496,NonWheelChair,m787.obj,7,53,2105,53,0.9754402224281742,0.11666666666666667,0.11666666666666667,0.9522091974752029,0.11666666666666667
1497,NonWheelChair,m788.obj,3,57,2101,57,0.9735866543095458,0.05,0.05,0.9486023444544635,0.05000000000000001
1498,NonWheelChair,m789.obj,7,53,2105,53,0.9754402224281742,0.11666666666666667,0.11666666666666667,0.9522091974752029,0.11666666666666667
1499,NonWheelChair,m790.obj,5,55,2103,55,0.9745134383688601,0.08333333333333333,0.08333333333333333,0.9504057709648331,0.08333333333333333
1500,NonWheelChair,m791.obj,3,57,2101,57,0.9735866543095458,0.05,0.05,0.9486023444544635,0.05000000000000001
1501,NonWheelChair,m793.obj,14,46,2112,46,0.9786839666357738,0.23333333333333334,0.23333333333333334,0.9585211902614968,0.23333333333333334
1502,NonWheelChair,m794.obj,22,38,2120,38,0.9823911028730306,0.36666666666666664,0.36666666666666664,0.9657348963029756,0.36666666666666664
1503,NonWheelChair,m795.obj,12,48,2110,48,0.9777571825764597,0.2,0.2,0.9567177637511272,0.20000000000000004
1504,NonWheelChair,m796.obj,18,42,2116,42,0.9805375347544022,0.3,0.3,0.9621280432822362,0.3
1505,NonWheelChair,m797.obj,18,42,2116,42,0.9805375347544022,0.3,0.3,0.9621280432822362,0.3
1506,NonWheelChair,m798.obj,14,46,2112,46,0.9786839666357738,0.23333333333333334,0.23333333333333334,0.9585211902614968,0.23333333333333334
1507,NonWheelChair,m799.obj,23,37,2121,37,0.9828544949026877,0.38333333333333336,0.38333333333333336,0.9666366095581606,0.38333333333333336
1508,NonWheelChair,m800.obj,16,44,2114,44,0.9796107506950881,0.26666666666666666,0.26666666666666666,0.9603246167718665,0.26666666666666666
1509,NonWheelChair,m801.obj,19,41,2117,41,0.9810009267840594,0.31666666666666665,0.31666666666666665,0.9630297565374211,0.31666666666666665
1510,NonWheelChair,m804.obj,19,41,2117,41,0.9810009267840594,0.31666666666666665,0.31666666666666665,0.9630297565374211,0.31666666666666665
1511,NonWheelChair,m805.obj,16,44,2114,44,0.9796107506950881,0.26666666666666666,0.26666666666666666,0.9603246167718665,0.26666666666666666
1512,NonWheelChair,m806.obj,2,58,2100,58,0.9731232622798888,0.03333333333333333,0.03333333333333333,0.9477006311992786,0.03333333333333333
1513,NonWheelChair,m807.obj,26,34,2124,34,0.9842446709916589,0.43333333333333335,0.43333333333333335,0.9693417493237151,0.43333333333333335
1514,NonWheelChair,m808.obj,18,42,2116,42,0.9805375347544022,0.3,0.3,0.9621280432822362,0.3
1515,NonWheelChair,m809.obj,1,59,2099,59,0.9726598702502317,0.016666666666666666,0.016666666666666666,0.9467989179440938,0.016666666666666666
1516,NonWheelChair,m810.obj,35,25,2133,25,0.9884151992585728,0.5833333333333334,0.5833333333333334,0.9774571686203787,0.5833333333333334
1517,NonWheelChair,m811.obj,28,32,2126,32,0.9851714550509731,0.4666666666666667,0.4666666666666667,0.9711451758340848,0.4666666666666667
1518,NonWheelChair,m812.obj,19,41,2117,41,0.9810009267840594,0.31666666666666665,0.31666666666666665,0.9630297565374211,0.31666666666666665
1519,NonWheelChair,m813.obj,17,43,2115,43,0.9800741427247451,0.2833333333333333,0.2833333333333333,0.9612263300270514,0.2833333333333333
1520,NonWheelChair,m814.obj,23,37,2121,37,0.9828544949026877,0.38333333333333336,0.38333333333333336,0.9666366095581606,0.38333333333333336
1521,NonWheelChair,m815.obj,20,40,2118,40,0.9814643188137164,0.3333333333333333,0.3333333333333333,0.9639314697926059,0.3333333333333333
1522,NonWheelChair,m816.obj,14,46,2112,46,0.9786839666357738,0.23333333333333334,0.23333333333333334,0.9585211902614968,0.23333333333333334
1523,NonWheelChair,m817.obj,16,44,2114,44,0.9796107506950881,0.26666666666666666,0.26666666666666666,0.9603246167718665,0.26666666666666666
1524,NonWheelChair,m818.obj,21,39,2119,39,0.9819277108433735,0.35,0.35,0.9648331830477908,0.35
1525,NonWheelChair,m819.obj,26,34,2124,34,0.9842446709916589,0.43333333333333335,0.43333333333333335,0.9693417493237151,0.43333333333333335
1526,NonWheelChair,m820.obj,25,35,2123,35,0.9837812789620018,0.4166666666666667,0.4166666666666667,0.9684400360685302,0.4166666666666667
1527,NonWheelChair,m821.obj,25,35,2123,35,0.9837812789620018,0.4166666666666667,0.4166666666666667,0.9684400360685302,0.4166666666666667
1528,NonWheelChair,m822.obj,16,44,2114,44,0.9796107506950881,0.26666666666666666,0.26666666666666666,0.9603246167718665,0.26666666666666666
1529,NonWheelChair,m823.obj,17,43,2115,43,0.9800741427247451,0.2833333333333333,0.2833333333333333,0.9612263300270514,0.2833333333333333
1530,NonWheelChair,m824.obj,21,39,2119,39,0.9819277108433735,0.35,0.35,0.9648331830477908,0.35
1531,NonWheelChair,m826.obj,26,34,2124,34,0.9842446709916589,0.43333333333333335,0.43333333333333335,0.9693417493237151,0.43333333333333335
1532,NonWheelChair,m827.obj,8,52,2106,52,0.9759036144578314,0.13333333333333333,0.13333333333333333,0.9531109107303878,0.13333333333333333
1533,NonWheelChair,m828.obj,20,40,2118,40,0.9814643188137164,0.3333333333333333,0.3333333333333333,0.9639314697926059,0.3333333333333333
1534,PlantIndoors,D00049.obj,9,56,2097,56,0.9739897816999535,0.13846153846153847,0.13846153846153847,0.9495040577096483,0.13846153846153847
1535,PlantIndoors,D00073.obj,6,59,2094,59,0.9725963771481654,0.09230769230769231,0.09230769230769231,0.9467989179440938,0.09230769230769231
1536,PlantIndoors,D00080.obj,6,59,2094,59,0.9725963771481654,0.09230769230769231,0.09230769230769231,0.9467989179440938,0.09230769230769231
1537,PlantIndoors,D00087.obj,3,62,2091,62,0.9712029725963771,0.046153846153846156,0.046153846153846156,0.9440937781785392,0.046153846153846156
1538,PlantIndoors,D00128.obj,2,63,2090,63,0.9707385044124478,0.03076923076923077,0.03076923076923077,0.9431920649233544,0.03076923076923077
1539,PlantIndoors,D00159.obj,8,57,2096,57,0.9735253135160241,0.12307692307692308,0.12307692307692308,0.9486023444544635,0.12307692307692308
1540,PlantIndoors,D00238.obj,12,53,2100,53,0.9753831862517418,0.18461538461538463,0.18461538461538463,0.9522091974752029,0.18461538461538463
1541,PlantIndoors,D00280.obj,7,58,2095,58,0.9730608453320948,0.1076923076923077,0.1076923076923077,0.9477006311992786,0.10769230769230768
1542,PlantIndoors,D00370.obj,10,55,2098,55,0.974454249883883,0.15384615384615385,0.15384615384615385,0.9504057709648331,0.15384615384615385
1543,PlantIndoors,D00379.obj,12,53,2100,53,0.9753831862517418,0.18461538461538463,0.18461538461538463,0.9522091974752029,0.18461538461538463
1544,PlantIndoors,D00466.obj,9,56,2097,56,0.9739897816999535,0.13846153846153847,0.13846153846153847,0.9495040577096483,0.13846153846153847
1545,PlantIndoors,D00491.obj,6,59,2094,59,0.9725963771481654,0.09230769230769231,0.09230769230769231,0.9467989179440938,0.09230769230769231
1546,PlantIndoors,D00595.obj,15,50,2103,50,0.97677659080353,0.23076923076923078,0.23076923076923078,0.9549143372407575,0.23076923076923078
1547,PlantIndoors,D00609.obj,7,58,2095,58,0.9730608453320948,0.1076923076923077,0.1076923076923077,0.9477006311992786,0.10769230769230768
1548,PlantIndoors,D00622.obj,2,63,2090,63,0.9707385044124478,0.03076923076923077,0.03076923076923077,0.9431920649233544,0.03076923076923077
1549,PlantIndoors,D00624.obj,4,61,2092,61,0.9716674407803065,0.06153846153846154,0.06153846153846154,0.9449954914337241,0.06153846153846154
1550,PlantIndoors,D00657.obj,4,61,2092,61,0.9716674407803065,0.06153846153846154,0.06153846153846154,0.9449954914337241,0.06153846153846154
1551,PlantIndoors,D00667.obj,4,61,2092,61,0.9716674407803065,0.06153846153846154,0.06153846153846154,0.9449954914337241,0.06153846153846154
1552,PlantIndoors,D00800.obj,13,52,2101,52,0.9758476544356711,0.2,0.2,0.9531109107303878,0.20000000000000004
1553,PlantIndoors,D00968.obj,3,62,2091,62,0.9712029725963771,0.046153846153846156,0.046153846153846156,0.9440937781785392,0.046153846153846156
1554,PlantIndoors,m1000.obj,7,58,2095,58,0.9730608453320948,0.1076923076923077,0.1076923076923077,0.9477006311992786,0.10769230769230768
1555,PlantIndoors,m1001.obj,5,60,2093,60,0.972131908964236,0.07692307692307693,0.07692307692307693,0.9458972046889089,0.07692307692307693
1556,PlantIndoors,m1002.obj,13,52,2101,52,0.9758476544356711,0.2,0.2,0.9531109107303878,0.20000000000000004
1557,PlantIndoors,m1003.obj,12,53,2100,53,0.9753831862517418,0.18461538461538463,0.18461538461538463,0.9522091974752029,0.18461538461538463
1558,PlantIndoors,m1004.obj,12,53,2100,53,0.9753831862517418,0.18461538461538463,0.18461538461538463,0.9522091974752029,0.18461538461538463
1559,PlantIndoors,m1005.obj,1,64,2089,64,0.9702740362285184,0.015384615384615385,0.015384615384615385,0.9422903516681695,0.015384615384615385
1560,PlantIndoors,m1006.obj,7,58,2095,58,0.9730608453320948,0.1076923076923077,0.1076923076923077,0.9477006311992786,0.10769230769230768
1561,PlantIndoors,m1007.obj,11,54,2099,54,0.9749187180678124,0.16923076923076924,0.16923076923076924,0.951307484220018,0.16923076923076924
1562,PlantIndoors,m1008.obj,5,60,2093,60,0.972131908964236,0.07692307692307693,0.07692307692307693,0.9458972046889089,0.07692307692307693
1563,PlantIndoors,m1009.obj,3,62,2091,62,0.9712029725963771,0.046153846153846156,0.046153846153846156,0.9440937781785392,0.046153846153846156
1564,PlantIndoors,m1010.obj,8,57,2096,57,0.9735253135160241,0.12307692307692308,0.12307692307692308,0.9486023444544635,0.12307692307692308
1565,PlantIndoors,m1011.obj,7,58,2095,58,0.9730608453320948,0.1076923076923077,0.1076923076923077,0.9477006311992786,0.10769230769230768
1566,PlantIndoors,m1012.obj,7,58,2095,58,0.9730608453320948,0.1076923076923077,0.1076923076923077,0.9477006311992786,0.10769230769230768
1567,PlantIndoors,m1013.obj,17,48,2105,48,0.9777055271713888,0.26153846153846155,0.26153846153846155,0.9567177637511272,0.26153846153846155
1568,PlantIndoors,m1014.obj,15,50,2103,50,0.97677659080353,0.23076923076923078,0.23076923076923078,0.9549143372407575,0.23076923076923078
1569,PlantIndoors,m1015.obj,6,59,2094,59,0.9725963771481654,0.09230769230769231,0.09230769230769231,0.9467989179440938,0.09230769230769231
1570,PlantIndoors,m1016.obj,1,64,2089,64,0.9702740362285184,0.015384615384615385,0.015384615384615385,0.9422903516681695,0.015384615384615385
1571,PlantIndoors,m1017.obj,2,63,2090,63,0.9707385044124478,0.03076923076923077,0.03076923076923077,0.9431920649233544,0.03076923076923077
1572,PlantIndoors,m1018.obj,4,61,2092,61,0.9716674407803065,0.06153846153846154,0.06153846153846154,0.9449954914337241,0.06153846153846154
1573,PlantIndoors,m1020.obj,12,53,2100,53,0.9753831862517418,0.18461538461538463,0.18461538461538463,0.9522091974752029,0.18461538461538463
1574,PlantIndoors,m1021.obj,3,62,2091,62,0.9712029725963771,0.046153846153846156,0.046153846153846156,0.9440937781785392,0.046153846153846156
1575,PlantIndoors,m1022.obj,6,59,2094,59,0.9725963771481654,0.09230769230769231,0.09230769230769231,0.9467989179440938,0.09230769230769231
1576,PlantIndoors,m1023.obj,11,54,2099,54,0.9749187180678124,0.16923076923076924,0.16923076923076924,0.951307484220018,0.16923076923076924
1577,PlantIndoors,m1025.obj,7,58,2095,58,0.9730608453320948,0.1076923076923077,0.1076923076923077,0.9477006311992786,0.10769230769230768
1578,PlantIndoors,m1026.obj,5,60,2093,60,0.972131908964236,0.07692307692307693,0.07692307692307693,0.9458972046889089,0.07692307692307693
1579,PlantIndoors,m1027.obj,4,61,2092,61,0.9716674407803065,0.06153846153846154,0.06153846153846154,0.9449954914337241,0.06153846153846154
1580,PlantIndoors,m1029.obj,2,63,2090,63,0.9707385044124478,0.03076923076923077,0.03076923076923077,0.9431920649233544,0.03076923076923077
1581,PlantIndoors,m1030.obj,12,53,2100,53,0.9753831862517418,0.18461538461538463,0.18461538461538463,0.9522091974752029,0.18461538461538463
1582,PlantIndoors,m1031.obj,9,56,2097,56,0.9739897816999535,0.13846153846153847,0.13846153846153847,0.9495040577096483,0.13846153846153847
1583,PlantIndoors,m1032.obj,2,63,2090,63,0.9707385044124478,0.03076923076923077,0.03076923076923077,0.9431920649233544,0.03076923076923077
1584,PlantIndoors,m1033.obj,3,62,2091,62,0.9712029725963771,0.046153846153846156,0.046153846153846156,0.9440937781785392,0.046153846153846156
1585,PlantIndoors,m1034.obj,3,62,2091,62,0.9712029725963771,0.046153846153846156,0.046153846153846156,0.9440937781785392,0.046153846153846156
1586,PlantIndoors,m1035.obj,3,62,2091,62,0.9712029725963771,0.046153846153846156,0.046153846153846156,0.9440937781785392,0.046153846153846156
1587,PlantIndoors,m1036.obj,1,64,2089,64,0.9702740362285184,0.015384615384615385,0.015384615384615385,0.9422903516681695,0.015384615384615385
1588,PlantIndoors,m989.obj,12,53,2100,53,0.9753831862517418,0.18461538461538463,0.18461538461538463,0.9522091974752029,0.18461538461538463
1589,PlantIndoors,m990.obj,12,53,2100,53,0.9753831862517418,0.18461538461538463,0.18461538461538463,0.9522091974752029,0.18461538461538463
1590,PlantIndoors,m991.obj,9,56,2097,56,0.9739897816999535,0.13846153846153847,0.13846153846153847,0.9495040577096483,0.13846153846153847
1591,PlantIndoors,m992.obj,9,56,2097,56,0.9739897816999535,0.13846153846153847,0.13846153846153847,0.9495040577096483,0.13846153846153847
1592,PlantIndoors,m993.obj,1,64,2089,64,0.9702740362285184,0.015384615384615385,0.015384615384615385,0.9422903516681695,0.015384615384615385
1593,PlantIndoors,m994.obj,9,56,2097,56,0.9739897816999535,0.13846153846153847,0.13846153846153847,0.9495040577096483,0.13846153846153847
1594,PlantIndoors,m995.obj,4,61,2092,61,0.9716674407803065,0.06153846153846154,0.06153846153846154,0.9449954914337241,0.06153846153846154
1595,PlantIndoors,m996.obj,2,63,2090,63,0.9707385044124478,0.03076923076923077,0.03076923076923077,0.9431920649233544,0.03076923076923077
1596,PlantIndoors,m997.obj,16,49,2104,49,0.9772410589874594,0.24615384615384617,0.24615384615384617,0.9558160504959423,0.24615384615384617
1597,PlantIndoors,m998.obj,3,62,2091,62,0.9712029725963771,0.046153846153846156,0.046153846153846156,0.9440937781785392,0.046153846153846156
